episode,name,score
781,rolling-mean 100,0.03800000075250864
782,agent-0,0.10000000149011612
782,agent-1,-0.009999999776482582
782,mean,0.04500000085681677
782,rolling-mean 100,0.03750000074505806
783,agent-0,0.09000000171363354
783,agent-1,0.10000000149011612
783,mean,0.09500000160187483
783,rolling-mean 100,0.03700000073760748
784,agent-0,0.0
784,agent-1,0.09000000171363354
784,mean,0.04500000085681677
784,rolling-mean 100,0.03700000073760748
785,agent-0,-0.009999999776482582
785,agent-1,0.10000000149011612
785,mean,0.04500000085681677
785,rolling-mean 100,0.03700000073760748
786,agent-0,0.10000000149011612
786,agent-1,-0.009999999776482582
786,mean,0.04500000085681677
786,rolling-mean 100,0.03700000073760748
787,agent-0,0.30000000447034836
787,agent-1,0.19000000320374966
787,mean,0.245000003837049
787,rolling-mean 100,0.0390000007674098
788,agent-0,0.10000000149011612
788,agent-1,-0.009999999776482582
788,mean,0.04500000085681677
788,rolling-mean 100,0.0390000007674098
789,agent-0,-0.009999999776482582
789,agent-1,0.0
789,mean,-0.004999999888241291
789,rolling-mean 100,0.03850000075995922
790,agent-0,0.10000000149011612
790,agent-1,-0.009999999776482582
790,mean,0.04500000085681677
790,rolling-mean 100,0.03850000075995922
791,agent-0,-0.009999999776482582
791,agent-1,0.10000000149011612
791,mean,0.04500000085681677
791,rolling-mean 100,0.0390000007674098
792,agent-0,-0.009999999776482582
792,agent-1,0.10000000149011612
792,mean,0.04500000085681677
792,rolling-mean 100,0.039500000774860385
793,agent-0,0.10000000149011612
793,agent-1,-0.009999999776482582
793,mean,0.04500000085681677
793,rolling-mean 100,0.039500000774860385
794,agent-0,0.10000000149011612
794,agent-1,-0.009999999776482582
794,mean,0.04500000085681677
794,rolling-mean 100,0.039500000774860385
795,agent-0,0.10000000149011612
795,agent-1,-0.009999999776482582
795,mean,0.04500000085681677
795,rolling-mean 100,0.03850000075995922
796,agent-0,0.0
796,agent-1,0.09000000171363354
796,mean,0.04500000085681677
796,rolling-mean 100,0.03850000075995922
797,agent-0,0.10000000149011612
797,agent-1,-0.009999999776482582
797,mean,0.04500000085681677
797,rolling-mean 100,0.03850000075995922
798,agent-0,0.10000000149011612
798,agent-1,0.09000000171363354
798,mean,0.09500000160187483
798,rolling-mean 100,0.0390000007674098
799,agent-0,-0.009999999776482582
799,agent-1,0.10000000149011612
799,mean,0.04500000085681677
799,rolling-mean 100,0.039500000774860385
800,agent-0,0.10000000149011612
800,agent-1,-0.009999999776482582
800,mean,0.04500000085681677
800,rolling-mean 100,0.039500000774860385
801,agent-0,0.09000000171363354
801,agent-1,0.10000000149011612
801,mean,0.09500000160187483
801,rolling-mean 100,0.04000000078231096
802,agent-0,0.10000000149011612
802,agent-1,-0.009999999776482582
802,mean,0.04500000085681677
802,rolling-mean 100,0.04000000078231096
803,agent-0,0.19000000320374966
803,agent-1,0.20000000298023224
803,mean,0.19500000309199095
803,rolling-mean 100,0.04150000080466271
804,agent-0,0.30000000447034836
804,agent-1,0.3900000061839819
804,mean,0.3450000053271651
804,rolling-mean 100,0.044500000849366186
805,agent-0,0.10000000149011612
805,agent-1,-0.009999999776482582
805,mean,0.04500000085681677
805,rolling-mean 100,0.044500000849366186
806,agent-0,-0.009999999776482582
806,agent-1,0.10000000149011612
806,mean,0.04500000085681677
806,rolling-mean 100,0.044500000849366186
807,agent-0,0.30000000447034836
807,agent-1,0.09000000171363354
807,mean,0.19500000309199095
807,rolling-mean 100,0.04600000087171793
808,agent-0,0.10000000149011612
808,agent-1,-0.009999999776482582
808,mean,0.04500000085681677
808,rolling-mean 100,0.04650000087916851
809,agent-0,0.10000000149011612
809,agent-1,0.09000000171363354
809,mean,0.09500000160187483
809,rolling-mean 100,0.04650000087916851
810,agent-0,-0.009999999776482582
810,agent-1,0.10000000149011612
810,mean,0.04500000085681677
810,rolling-mean 100,0.04650000087916851
811,agent-0,0.19000000320374966
811,agent-1,0.20000000298023224
811,mean,0.19500000309199095
811,rolling-mean 100,0.04700000088661909
812,agent-0,-0.009999999776482582
812,agent-1,0.10000000149011612
812,mean,0.04500000085681677
812,rolling-mean 100,0.04650000087916851
813,agent-0,-0.009999999776482582
813,agent-1,0.10000000149011612
813,mean,0.04500000085681677
813,rolling-mean 100,0.04650000087916851
814,agent-0,0.10000000149011612
814,agent-1,-0.009999999776482582
814,mean,0.04500000085681677
814,rolling-mean 100,0.04700000088661909
815,agent-0,-0.009999999776482582
815,agent-1,0.10000000149011612
815,mean,0.04500000085681677
815,rolling-mean 100,0.04700000088661909
816,agent-0,0.09000000171363354
816,agent-1,0.20000000298023224
816,mean,0.1450000023469329
816,rolling-mean 100,0.04750000089406967
817,agent-0,-0.009999999776482582
817,agent-1,0.10000000149011612
817,mean,0.04500000085681677
817,rolling-mean 100,0.04750000089406967
818,agent-0,0.10000000149011612
818,agent-1,-0.009999999776482582
818,mean,0.04500000085681677
818,rolling-mean 100,0.04750000089406967
819,agent-0,0.10000000149011612
819,agent-1,-0.009999999776482582
819,mean,0.04500000085681677
819,rolling-mean 100,0.04700000088661909
820,agent-0,0.2900000046938658
820,agent-1,0.4000000059604645
820,mean,0.3450000053271651
820,rolling-mean 100,0.05000000093132258
821,agent-0,0.09000000171363354
821,agent-1,0.20000000298023224
821,mean,0.1450000023469329
821,rolling-mean 100,0.05000000093132258
822,agent-0,-0.009999999776482582
822,agent-1,0.10000000149011612
822,mean,0.04500000085681677
822,rolling-mean 100,0.05000000093132258
823,agent-0,0.10000000149011612
823,agent-1,-0.009999999776482582
823,mean,0.04500000085681677
823,rolling-mean 100,0.05000000093132258
824,agent-0,-0.009999999776482582
824,agent-1,0.0
824,mean,-0.004999999888241291
824,rolling-mean 100,0.049500000923871995
825,agent-0,0.10000000149011612
825,agent-1,-0.009999999776482582
825,mean,0.04500000085681677
825,rolling-mean 100,0.04850000090897083
826,agent-0,-0.009999999776482582
826,agent-1,0.10000000149011612
826,mean,0.04500000085681677
826,rolling-mean 100,0.04850000090897083
827,agent-0,0.20000000298023224
827,agent-1,0.09000000171363354
827,mean,0.1450000023469329
827,rolling-mean 100,0.05000000093132258
828,agent-0,-0.009999999776482582
828,agent-1,0.10000000149011612
828,mean,0.04500000085681677
828,rolling-mean 100,0.05000000093132258
829,agent-0,-0.009999999776482582
829,agent-1,0.10000000149011612
829,mean,0.04500000085681677
829,rolling-mean 100,0.05000000093132258
830,agent-0,0.20000000298023224
830,agent-1,0.09000000171363354
830,mean,0.1450000023469329
830,rolling-mean 100,0.051000000946223735
831,agent-0,0.10000000149011612
831,agent-1,0.09000000171363354
831,mean,0.09500000160187483
831,rolling-mean 100,0.0520000009611249
832,agent-0,0.20000000298023224
832,agent-1,0.2900000046938658
832,mean,0.245000003837049
832,rolling-mean 100,0.0545000009983778
833,agent-0,0.19000000320374966
833,agent-1,0.30000000447034836
833,mean,0.245000003837049
833,rolling-mean 100,0.05650000102818012
834,agent-0,0.09000000171363354
834,agent-1,0.10000000149011612
834,mean,0.09500000160187483
834,rolling-mean 100,0.0570000010356307
835,agent-0,0.10000000149011612
835,agent-1,0.09000000171363354
835,mean,0.09500000160187483
835,rolling-mean 100,0.057500001043081284
836,agent-0,0.10000000149011612
836,agent-1,-0.009999999776482582
836,mean,0.04500000085681677
836,rolling-mean 100,0.057500001043081284
837,agent-0,0.10000000149011612
837,agent-1,-0.009999999776482582
837,mean,0.04500000085681677
837,rolling-mean 100,0.057500001043081284
838,agent-0,-0.009999999776482582
838,agent-1,0.10000000149011612
838,mean,0.04500000085681677
838,rolling-mean 100,0.058000001050531866
839,agent-0,0.0
839,agent-1,-0.009999999776482582
839,mean,-0.004999999888241291
839,rolling-mean 100,0.057500001043081284
840,agent-0,-0.009999999776482582
840,agent-1,0.10000000149011612
840,mean,0.04500000085681677
840,rolling-mean 100,0.058000001050531866
841,agent-0,0.4000000059604645
841,agent-1,0.2900000046938658
841,mean,0.3450000053271651
841,rolling-mean 100,0.061000001095235346
842,agent-0,0.10000000149011612
842,agent-1,-0.009999999776482582
842,mean,0.04500000085681677
842,rolling-mean 100,0.06150000110268593
843,agent-0,0.20000000298023224
843,agent-1,0.19000000320374966
843,mean,0.19500000309199095
843,rolling-mean 100,0.06300000112503767
844,agent-0,0.30000000447034836
844,agent-1,0.19000000320374966
844,mean,0.245000003837049
844,rolling-mean 100,0.06550000116229057
845,agent-0,0.09000000171363354
845,agent-1,0.20000000298023224
845,mean,0.1450000023469329
845,rolling-mean 100,0.06650000117719174
846,agent-0,0.5000000074505806
846,agent-1,0.3900000061839819
846,mean,0.44500000681728125
846,rolling-mean 100,0.07050000123679638
847,agent-0,0.9900000151246786
847,agent-1,1.1000000163912773
847,mean,1.045000015757978
847,rolling-mean 100,0.08100000139325857
848,agent-0,0.09000000171363354
848,agent-1,0.10000000149011612
848,mean,0.09500000160187483
848,rolling-mean 100,0.08200000140815973
849,agent-0,0.20000000298023224
849,agent-1,0.19000000320374966
849,mean,0.19500000309199095
849,rolling-mean 100,0.08400000143796206
850,agent-0,0.3900000061839819
850,agent-1,0.5000000074505806
850,mean,0.44500000681728125
850,rolling-mean 100,0.08850000150501729
851,agent-0,0.4000000059604645
851,agent-1,0.2900000046938658
851,mean,0.3450000053271651
851,rolling-mean 100,0.09200000155717135
852,agent-0,0.09000000171363354
852,agent-1,0.20000000298023224
852,mean,0.1450000023469329
852,rolling-mean 100,0.09350000157952308
853,agent-0,0.10000000149011612
853,agent-1,-0.009999999776482582
853,mean,0.04500000085681677
853,rolling-mean 100,0.09350000157952308
854,agent-0,0.20000000298023224
854,agent-1,0.09000000171363354
854,mean,0.1450000023469329
854,rolling-mean 100,0.09450000159442425
855,agent-0,-0.009999999776482582
855,agent-1,0.10000000149011612
855,mean,0.04500000085681677
855,rolling-mean 100,0.09450000159442425
856,agent-0,0.19000000320374966
856,agent-1,0.20000000298023224
856,mean,0.19500000309199095
856,rolling-mean 100,0.09650000162422658
857,agent-0,0.10000000149011612
857,agent-1,-0.009999999776482582
857,mean,0.04500000085681677
857,rolling-mean 100,0.09700000163167716
858,agent-0,0.39000000804662704
858,agent-1,0.30000000447034836
858,mean,0.3450000062584877
858,rolling-mean 100,0.10050000169314444
859,agent-0,2.2000000327825546
859,agent-1,2.090000031515956
859,mean,2.1450000321492553
859,rolling-mean 100,0.1220000020135194
860,agent-0,-0.009999999776482582
860,agent-1,0.10000000149011612
860,mean,0.04500000085681677
860,rolling-mean 100,0.1220000020135194
861,agent-0,-0.009999999776482582
861,agent-1,0.10000000149011612
861,mean,0.04500000085681677
861,rolling-mean 100,0.12250000202096999
862,agent-0,0.30000000447034836
862,agent-1,0.2900000046938658
862,mean,0.29500000458210707
862,rolling-mean 100,0.12550000206567347
863,agent-0,0.09000000171363354
863,agent-1,0.10000000149011612
863,mean,0.09500000160187483
863,rolling-mean 100,0.12650000208057463
864,agent-0,-0.009999999776482582
864,agent-1,0.10000000149011612
864,mean,0.04500000085681677
864,rolling-mean 100,0.1270000020880252
865,agent-0,0.10000000149011612
865,agent-1,-0.009999999776482582
865,mean,0.04500000085681677
865,rolling-mean 100,0.1270000020880252
866,agent-0,0.10000000149011612
866,agent-1,-0.009999999776482582
866,mean,0.04500000085681677
866,rolling-mean 100,0.1275000020954758
867,agent-0,0.10000000149011612
867,agent-1,-0.009999999776482582
867,mean,0.04500000085681677
867,rolling-mean 100,0.12800000210292636
868,agent-0,0.10000000149011612
868,agent-1,-0.009999999776482582
868,mean,0.04500000085681677
868,rolling-mean 100,0.12850000211037696
869,agent-0,0.0
869,agent-1,0.09000000171363354
869,mean,0.04500000085681677
869,rolling-mean 100,0.12850000211037696
870,agent-0,0.10000000149011612
870,agent-1,-0.009999999776482582
870,mean,0.04500000085681677
870,rolling-mean 100,0.12850000211037696
871,agent-0,0.10000000149011612
871,agent-1,-0.009999999776482582
871,mean,0.04500000085681677
871,rolling-mean 100,0.12850000211037696
872,agent-0,0.0
872,agent-1,0.09000000171363354
872,mean,0.04500000085681677
872,rolling-mean 100,0.12850000211037696
873,agent-0,0.10000000149011612
873,agent-1,-0.009999999776482582
873,mean,0.04500000085681677
873,rolling-mean 100,0.12850000211037696
874,agent-0,0.0
874,agent-1,0.09000000171363354
874,mean,0.04500000085681677
874,rolling-mean 100,0.12850000211037696
875,agent-0,0.10000000149011612
875,agent-1,-0.009999999776482582
875,mean,0.04500000085681677
875,rolling-mean 100,0.12900000211782753
876,agent-0,0.0
876,agent-1,0.09000000171363354
876,mean,0.04500000085681677
876,rolling-mean 100,0.12950000212527812
877,agent-0,0.10000000149011612
877,agent-1,-0.009999999776482582
877,mean,0.04500000085681677
877,rolling-mean 100,0.1300000021327287
878,agent-0,-0.009999999776482582
878,agent-1,0.10000000149011612
878,mean,0.04500000085681677
878,rolling-mean 100,0.1300000021327287
879,agent-0,0.09000000171363354
879,agent-1,0.20000000298023224
879,mean,0.1450000023469329
879,rolling-mean 100,0.1300000021327287
880,agent-0,0.10000000149011612
880,agent-1,-0.009999999776482582
880,mean,0.04500000085681677
880,rolling-mean 100,0.12900000211782753
881,agent-0,0.0
881,agent-1,0.09000000171363354
881,mean,0.04500000085681677
881,rolling-mean 100,0.12950000212527812
882,agent-0,0.10000000149011612
882,agent-1,-0.009999999776482582
882,mean,0.04500000085681677
882,rolling-mean 100,0.12950000212527812
883,agent-0,0.10000000149011612
883,agent-1,-0.009999999776482582
883,mean,0.04500000085681677
883,rolling-mean 100,0.12900000211782753
884,agent-0,0.0
884,agent-1,0.09000000171363354
884,mean,0.04500000085681677
884,rolling-mean 100,0.12900000211782753
885,agent-0,-0.009999999776482582
885,agent-1,0.10000000149011612
885,mean,0.04500000085681677
885,rolling-mean 100,0.12900000211782753
886,agent-0,0.10000000149011612
886,agent-1,-0.009999999776482582
886,mean,0.04500000085681677
886,rolling-mean 100,0.12900000211782753
887,agent-0,0.10000000149011612
887,agent-1,-0.009999999776482582
887,mean,0.04500000085681677
887,rolling-mean 100,0.1270000020880252
888,agent-0,0.0
888,agent-1,0.09000000171363354
888,mean,0.04500000085681677
888,rolling-mean 100,0.1270000020880252
889,agent-0,0.0
889,agent-1,0.09000000171363354
889,mean,0.04500000085681677
889,rolling-mean 100,0.1275000020954758
890,agent-0,0.10000000149011612
890,agent-1,-0.009999999776482582
890,mean,0.04500000085681677
890,rolling-mean 100,0.1275000020954758
891,agent-0,0.09000000171363354
891,agent-1,0.10000000149011612
891,mean,0.09500000160187483
891,rolling-mean 100,0.12800000210292636
892,agent-0,-0.009999999776482582
892,agent-1,0.10000000149011612
892,mean,0.04500000085681677
892,rolling-mean 100,0.12800000210292636
893,agent-0,0.20000000298023224
893,agent-1,0.09000000171363354
893,mean,0.1450000023469329
893,rolling-mean 100,0.12900000211782753
894,agent-0,0.10000000149011612
894,agent-1,-0.009999999776482582
894,mean,0.04500000085681677
894,rolling-mean 100,0.12900000211782753
895,agent-0,0.10000000149011612
895,agent-1,-0.009999999776482582
895,mean,0.04500000085681677
895,rolling-mean 100,0.12900000211782753
896,agent-0,0.20000000298023224
896,agent-1,0.19000000320374966
896,mean,0.19500000309199095
896,rolling-mean 100,0.1305000021401793
897,agent-0,0.10000000149011612
897,agent-1,-0.009999999776482582
897,mean,0.04500000085681677
897,rolling-mean 100,0.1305000021401793
898,agent-0,0.10000000149011612
898,agent-1,-0.009999999776482582
898,mean,0.04500000085681677
898,rolling-mean 100,0.1300000021327287
899,agent-0,0.10000000149011612
899,agent-1,0.09000000171363354
899,mean,0.09500000160187483
899,rolling-mean 100,0.1305000021401793
900,agent-0,-0.009999999776482582
900,agent-1,0.10000000149011612
900,mean,0.04500000085681677
900,rolling-mean 100,0.1305000021401793
901,agent-0,0.10000000149011612
901,agent-1,-0.009999999776482582
901,mean,0.04500000085681677
901,rolling-mean 100,0.1300000021327287
902,agent-0,0.10000000149011612
902,agent-1,-0.009999999776482582
902,mean,0.04500000085681677
902,rolling-mean 100,0.1300000021327287
903,agent-0,0.09000000171363354
903,agent-1,0.20000000298023224
903,mean,0.1450000023469329
903,rolling-mean 100,0.12950000212527812
904,agent-0,0.10000000149011612
904,agent-1,-0.009999999776482582
904,mean,0.04500000085681677
904,rolling-mean 100,0.12650000208057463
905,agent-0,0.10000000149011612
905,agent-1,-0.009999999776482582
905,mean,0.04500000085681677
905,rolling-mean 100,0.12650000208057463
906,agent-0,0.10000000149011612
906,agent-1,-0.009999999776482582
906,mean,0.04500000085681677
906,rolling-mean 100,0.12650000208057463
907,agent-0,0.0
907,agent-1,0.09000000171363354
907,mean,0.04500000085681677
907,rolling-mean 100,0.1250000020582229
908,agent-0,0.10000000149011612
908,agent-1,-0.009999999776482582
908,mean,0.04500000085681677
908,rolling-mean 100,0.1250000020582229
909,agent-0,0.0
909,agent-1,0.09000000171363354
909,mean,0.04500000085681677
909,rolling-mean 100,0.12450000205077232
910,agent-0,0.0
910,agent-1,0.09000000171363354
910,mean,0.04500000085681677
910,rolling-mean 100,0.12450000205077232
911,agent-0,-0.009999999776482582
911,agent-1,0.10000000149011612
911,mean,0.04500000085681677
911,rolling-mean 100,0.12300000202842057
912,agent-0,0.10000000149011612
912,agent-1,-0.009999999776482582
912,mean,0.04500000085681677
912,rolling-mean 100,0.12300000202842057
913,agent-0,0.0
913,agent-1,0.09000000171363354
913,mean,0.04500000085681677
913,rolling-mean 100,0.12300000202842057
914,agent-0,0.0
914,agent-1,0.09000000171363354
914,mean,0.04500000085681677
914,rolling-mean 100,0.12300000202842057
915,agent-0,0.10000000149011612
915,agent-1,-0.009999999776482582
915,mean,0.04500000085681677
915,rolling-mean 100,0.12300000202842057
916,agent-0,0.10000000149011612
916,agent-1,-0.009999999776482582
916,mean,0.04500000085681677
916,rolling-mean 100,0.1220000020135194
917,agent-0,0.10000000149011612
917,agent-1,-0.009999999776482582
917,mean,0.04500000085681677
917,rolling-mean 100,0.1220000020135194
918,agent-0,0.0
918,agent-1,0.09000000171363354
918,mean,0.04500000085681677
918,rolling-mean 100,0.1220000020135194
919,agent-0,0.10000000149011612
919,agent-1,-0.009999999776482582
919,mean,0.04500000085681677
919,rolling-mean 100,0.1220000020135194
920,agent-0,0.10000000149011612
920,agent-1,-0.009999999776482582
920,mean,0.04500000085681677
920,rolling-mean 100,0.11900000196881592
921,agent-0,0.0
921,agent-1,0.09000000171363354
921,mean,0.04500000085681677
921,rolling-mean 100,0.11800000195391476
922,agent-0,0.10000000149011612
922,agent-1,-0.009999999776482582
922,mean,0.04500000085681677
922,rolling-mean 100,0.11800000195391476
923,agent-0,0.10000000149011612
923,agent-1,-0.009999999776482582
923,mean,0.04500000085681677
923,rolling-mean 100,0.11800000195391476
924,agent-0,0.10000000149011612
924,agent-1,-0.009999999776482582
924,mean,0.04500000085681677
924,rolling-mean 100,0.11850000196136534
925,agent-0,0.10000000149011612
925,agent-1,-0.009999999776482582
925,mean,0.04500000085681677
925,rolling-mean 100,0.11850000196136534
926,agent-0,0.0
926,agent-1,0.09000000171363354
926,mean,0.04500000085681677
926,rolling-mean 100,0.11850000196136534
927,agent-0,-0.009999999776482582
927,agent-1,0.10000000149011612
927,mean,0.04500000085681677
927,rolling-mean 100,0.11750000194646418
928,agent-0,0.0
928,agent-1,0.09000000171363354
928,mean,0.04500000085681677
928,rolling-mean 100,0.11750000194646418
929,agent-0,0.0
929,agent-1,0.09000000171363354
929,mean,0.04500000085681677
929,rolling-mean 100,0.11750000194646418
930,agent-0,0.10000000149011612
930,agent-1,-0.009999999776482582
930,mean,0.04500000085681677
930,rolling-mean 100,0.11650000193156301
931,agent-0,0.10000000149011612
931,agent-1,-0.009999999776482582
931,mean,0.04500000085681677
931,rolling-mean 100,0.11600000192411244
932,agent-0,0.0
932,agent-1,0.09000000171363354
932,mean,0.04500000085681677
932,rolling-mean 100,0.11400000189431012
933,agent-0,0.10000000149011612
933,agent-1,-0.009999999776482582
933,mean,0.04500000085681677
933,rolling-mean 100,0.1120000018645078
934,agent-0,0.10000000149011612
934,agent-1,-0.009999999776482582
934,mean,0.04500000085681677
934,rolling-mean 100,0.11150000185705722
935,agent-0,0.0
935,agent-1,0.09000000171363354
935,mean,0.04500000085681677
935,rolling-mean 100,0.11100000184960664
936,agent-0,0.10000000149011612
936,agent-1,-0.009999999776482582
936,mean,0.04500000085681677
936,rolling-mean 100,0.11100000184960664
937,agent-0,-0.009999999776482582
937,agent-1,0.10000000149011612
937,mean,0.04500000085681677
937,rolling-mean 100,0.11100000184960664
938,agent-0,0.10000000149011612
938,agent-1,-0.009999999776482582
938,mean,0.04500000085681677
938,rolling-mean 100,0.11100000184960664
939,agent-0,0.10000000149011612
939,agent-1,-0.009999999776482582
939,mean,0.04500000085681677
939,rolling-mean 100,0.11150000185705722
940,agent-0,0.10000000149011612
940,agent-1,-0.009999999776482582
940,mean,0.04500000085681677
940,rolling-mean 100,0.11150000185705722
941,agent-0,0.10000000149011612
941,agent-1,-0.009999999776482582
941,mean,0.04500000085681677
941,rolling-mean 100,0.10850000181235372
942,agent-0,0.0
942,agent-1,0.09000000171363354
942,mean,0.04500000085681677
942,rolling-mean 100,0.10850000181235372
943,agent-0,-0.009999999776482582
943,agent-1,0.10000000149011612
943,mean,0.04500000085681677
943,rolling-mean 100,0.10700000179000199
944,agent-0,0.10000000149011612
944,agent-1,-0.009999999776482582
944,mean,0.04500000085681677
944,rolling-mean 100,0.10500000176019966
945,agent-0,0.0
945,agent-1,0.09000000171363354
945,mean,0.04500000085681677
945,rolling-mean 100,0.1040000017452985
946,agent-0,0.10000000149011612
946,agent-1,0.09000000171363354
946,mean,0.09500000160187483
946,rolling-mean 100,0.10050000169314444
947,agent-0,-0.009999999776482582
947,agent-1,0.10000000149011612
947,mean,0.04500000085681677
947,rolling-mean 100,0.09050000154413283
948,agent-0,0.10000000149011612
948,agent-1,-0.009999999776482582
948,mean,0.04500000085681677
948,rolling-mean 100,0.09000000153668225
949,agent-0,-0.009999999776482582
949,agent-1,0.10000000149011612
949,mean,0.04500000085681677
949,rolling-mean 100,0.0885000015143305
950,agent-0,0.10000000149011612
950,agent-1,-0.009999999776482582
950,mean,0.04500000085681677
950,rolling-mean 100,0.08450000145472586
951,agent-0,0.0
951,agent-1,0.09000000171363354
951,mean,0.04500000085681677
951,rolling-mean 100,0.08150000141002238
952,agent-0,0.10000000149011612
952,agent-1,-0.009999999776482582
952,mean,0.04500000085681677
952,rolling-mean 100,0.08050000139512122
953,agent-0,0.10000000149011612
953,agent-1,-0.009999999776482582
953,mean,0.04500000085681677
953,rolling-mean 100,0.08050000139512122
954,agent-0,0.0
954,agent-1,0.09000000171363354
954,mean,0.04500000085681677
954,rolling-mean 100,0.07950000138022005
955,agent-0,0.10000000149011612
955,agent-1,-0.009999999776482582
955,mean,0.04500000085681677
955,rolling-mean 100,0.07950000138022005
956,agent-0,0.0
956,agent-1,0.09000000171363354
956,mean,0.04500000085681677
956,rolling-mean 100,0.07800000135786832
957,agent-0,0.0
957,agent-1,0.09000000171363354
957,mean,0.04500000085681677
957,rolling-mean 100,0.07800000135786832
958,agent-0,0.0
958,agent-1,0.09000000171363354
958,mean,0.04500000085681677
958,rolling-mean 100,0.07500000130385161
959,agent-0,0.10000000149011612
959,agent-1,-0.009999999776482582
959,mean,0.04500000085681677
959,rolling-mean 100,0.05400000099092722
960,agent-0,0.0
960,agent-1,0.09000000171363354
960,mean,0.04500000085681677
960,rolling-mean 100,0.05400000099092722
961,agent-0,0.10000000149011612
961,agent-1,-0.009999999776482582
961,mean,0.04500000085681677
961,rolling-mean 100,0.05400000099092722
962,agent-0,0.0
962,agent-1,0.09000000171363354
962,mean,0.04500000085681677
962,rolling-mean 100,0.05150000095367432
963,agent-0,0.10000000149011612
963,agent-1,-0.009999999776482582
963,mean,0.04500000085681677
963,rolling-mean 100,0.051000000946223735
964,agent-0,0.0
964,agent-1,0.09000000171363354
964,mean,0.04500000085681677
964,rolling-mean 100,0.051000000946223735
965,agent-0,-0.009999999776482582
965,agent-1,0.10000000149011612
965,mean,0.04500000085681677
965,rolling-mean 100,0.051000000946223735
966,agent-0,0.10000000149011612
966,agent-1,-0.009999999776482582
966,mean,0.04500000085681677
966,rolling-mean 100,0.051000000946223735
967,agent-0,-0.009999999776482582
967,agent-1,0.10000000149011612
967,mean,0.04500000085681677
967,rolling-mean 100,0.051000000946223735
968,agent-0,-0.009999999776482582
968,agent-1,0.10000000149011612
968,mean,0.04500000085681677
968,rolling-mean 100,0.051000000946223735
969,agent-0,0.10000000149011612
969,agent-1,-0.009999999776482582
969,mean,0.04500000085681677
969,rolling-mean 100,0.051000000946223735
970,agent-0,0.10000000149011612
970,agent-1,-0.009999999776482582
970,mean,0.04500000085681677
970,rolling-mean 100,0.051000000946223735
971,agent-0,-0.009999999776482582
971,agent-1,0.10000000149011612
971,mean,0.04500000085681677
971,rolling-mean 100,0.051000000946223735
972,agent-0,0.2900000046938658
972,agent-1,0.4000000059604645
972,mean,0.3450000053271651
972,rolling-mean 100,0.05400000099092722
973,agent-0,0.0
973,agent-1,0.19000000320374966
973,mean,0.09500000160187483
973,rolling-mean 100,0.0545000009983778
974,agent-0,0.09000000171363354
974,agent-1,0.10000000149011612
974,mean,0.09500000160187483
974,rolling-mean 100,0.05500000100582838
975,agent-0,-0.009999999776482582
975,agent-1,0.10000000149011612
975,mean,0.04500000085681677
975,rolling-mean 100,0.05500000100582838
976,agent-0,2.600000038743019
976,agent-1,2.5900000389665365
976,mean,2.595000038854778
976,rolling-mean 100,0.08050000138580798
977,agent-0,0.10000000149011612
977,agent-1,-0.009999999776482582
977,mean,0.04500000085681677
977,rolling-mean 100,0.08050000138580798
978,agent-0,0.0
978,agent-1,0.09000000171363354
978,mean,0.04500000085681677
978,rolling-mean 100,0.08050000138580798
979,agent-0,-0.009999999776482582
979,agent-1,0.10000000149011612
979,mean,0.04500000085681677
979,rolling-mean 100,0.07950000137090683
980,agent-0,0.09000000171363354
980,agent-1,0.10000000149011612
980,mean,0.09500000160187483
980,rolling-mean 100,0.08000000137835742
981,agent-0,0.10000000149011612
981,agent-1,0.09000000171363354
981,mean,0.09500000160187483
981,rolling-mean 100,0.08050000138580798
982,agent-0,0.10000000149011612
982,agent-1,-0.009999999776482582
982,mean,0.04500000085681677
982,rolling-mean 100,0.08050000138580798
983,agent-0,0.4000000059604645
983,agent-1,0.2900000046938658
983,mean,0.3450000053271651
983,rolling-mean 100,0.08350000143051148
984,agent-0,0.10000000149011612
984,agent-1,-0.009999999776482582
984,mean,0.04500000085681677
984,rolling-mean 100,0.08350000143051148
985,agent-0,0.30000000447034836
985,agent-1,0.19000000320374966
985,mean,0.245000003837049
985,rolling-mean 100,0.0855000014603138
986,agent-0,0.5000000074505806
986,agent-1,0.3900000061839819
986,mean,0.44500000681728125
986,rolling-mean 100,0.08950000151991844
987,agent-0,0.09000000171363354
987,agent-1,0.10000000149011612
987,mean,0.09500000160187483
987,rolling-mean 100,0.09000000152736902
988,agent-0,0.09000000171363354
988,agent-1,0.10000000149011612
988,mean,0.09500000160187483
988,rolling-mean 100,0.0905000015348196
989,agent-0,0.10000000149011612
989,agent-1,0.19000000320374966
989,mean,0.1450000023469329
989,rolling-mean 100,0.09150000154972077
990,agent-0,0.19000000320374966
990,agent-1,0.30000000447034836
990,mean,0.245000003837049
990,rolling-mean 100,0.09350000157952308
991,agent-0,0.0
991,agent-1,0.09000000171363354
991,mean,0.04500000085681677
991,rolling-mean 100,0.0930000015720725
992,agent-0,-0.009999999776482582
992,agent-1,0.10000000149011612
992,mean,0.04500000085681677
992,rolling-mean 100,0.0930000015720725
993,agent-0,0.10000000149011612
993,agent-1,-0.009999999776482582
993,mean,0.04500000085681677
993,rolling-mean 100,0.09200000155717135
994,agent-0,0.10000000149011612
994,agent-1,-0.009999999776482582
994,mean,0.04500000085681677
